,Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,pet,nir,green,swir16,swir22,NDMI,MNDWI
5609,-29.161667,23.696389,2014-03-26,96.848,213.7,20.0,221.2,8196.0,10082.5,7655.0,7524.0,0.0341303387798874,0.01275080054398084
5610,-27.01011111,26.69808333,2014-03-26,88.942,334.1,131.0,180.0,9136.0,8272.5,7998.0,7631.5,0.0664176491187109,0.01275080054398084
5611,-22.935,28.004167,2014-03-26,68.465,267.8,20.0,161.5,14638.0,9987.5,11701.0,9620.5,0.1115076502524769,-0.0790050026511742
5612,-25.20639,27.558,2014-03-26,113.106,553.0,49.0,174.0,13187.5,9932.0,11001.0,9409.0,0.0903941955888125,-0.0510676921607029
5613,-28.376944,24.303056,2015-07-16,226.202,1506.0,20.0,230.7,13000.5,10294.5,14621.5,12775.5,-0.0586851060748676,-0.1736635093915549
5614,-28.376944,24.303056,2015-07-30,226.729,1506.0,20.0,230.7,13000.5,10294.5,14621.5,12775.5,-0.0586851060748676,-0.1736635093915549
5615,-28.376944,24.303056,2015-08-13,235.927,1506.0,20.0,230.7,13162.0,10425.5,15304.0,13194.0,-0.0752476638797158,-0.1896072601488556
5616,-28.376944,24.303056,2015-09-24,237.636,1506.0,20.0,230.7,5611.0,4934.5,5643.5,4986.0,-0.0028877337953707,-0.067025902817167
5617,-28.376944,24.303056,2015-08-10,228.318,1506.0,20.0,230.7,21944.0,18223.0,25795.0,22908.0,-0.080667797817298,-0.1720205370530233
5618,-28.376944,24.303056,2015-10-22,210.336,1506.0,39.0,230.7,14579.0,10764.0,16846.0,14394.0,-0.0721400159108987,-0.2202825063382824
5619,-28.376944,24.303056,2015-05-11,234.268,1506.0,20.0,230.7,14901.0,11431.5,16937.5,14762.0,-0.0639634404887163,-0.1940850928830759
5620,-28.376944,24.303056,2015-11-19,295.2,1506.0,20.0,230.7,15188.5,11177.5,17053.0,14744.5,-0.0578291952917821,-0.2081259630541428
5621,-28.376944,24.303056,2015-03-12,255.9,1506.0,20.0,230.7,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293
5622,-28.376944,24.303056,2015-12-31,254.5,1506.0,20.0,230.7,15349.0,11648.5,17145.5,15201.0,-0.0552862792164826,-0.1909078280197256
5623,-30.398056,30.601944,2014-03-26,47.151,230.2,20.0,135.7,18090.0,8922.5,11994.0,9342.5,0.2026326286398078,-0.1468457915999323
5624,-26.648056,27.089444,2014-03-26,223.609,667.0,20.0,168.6,11982.5,8238.5,9794.5,8438.0,0.1004729760756757,-0.0862862529806461
5625,-26.970278,27.211111,2014-03-26,73.166,294.1,102.0,170.40001,9370.5,10343.0,7764.0,7572.5,0.0937582071259733,0.01275080054398084
5626,-26.880278,26.965,2014-03-26,235.497,766.0,112.0,172.40001,15846.0,9611.5,15080.0,12160.0,0.0247688029489748,-0.221472976530384
5627,-26.98472222,26.63227778,2014-03-26,143.686,448.0,148.0,178.2,15412.0,9460.0,14092.0,11113.5,0.0447396963123642,-0.1966711956521731
5628,-27.671111,27.236944,2014-03-26,68.952,206.8,10.0,177.90001,15061.5,10715.0,13177.0,11028.0,0.066735131115321,-0.1030470450359948
5629,-27.044444,27.005,2014-03-26,119.834,354.3,20.0,174.8,18687.5,9587.0,14679.5,10887.0,0.1201186801330652,-0.2098572105577639
5630,-30.160091,27.40124,2014-03-26,83.236,207.9,11.0,173.5,14826.0,9799.0,13250.5,10938.5,0.0561145441917615,-0.1497429445324187
5631,-30.336111,27.359444,2014-03-26,82.164,171.34,17.0,173.6,8823.0,9415.5,7470.0,7430.5,0.0830417970907746,0.01275080054398084
5632,-22.935,28.004167,2014-03-27,120.656,486.0,22.0,161.5,14638.0,9987.5,11701.0,9620.5,0.1115076502524769,-0.0790050026511742
5633,-30.830556,26.921389,2014-03-27,121.641,251.2,10.0,177.6,11785.5,9082.0,9531.5,8764.5,0.1057372050476141,-0.0241491390657317
5634,-22.548889,28.898056,2014-03-27,91.175,404.0,20.0,154.7,15425.0,8875.0,12507.0,10322.5,0.1044679936989828,-0.1698625011692069
5635,-22.91028,29.61111,2014-03-27,61.002,171.4,20.0,142.5,15007.0,9289.0,12326.5,10396.0,0.0980664752044191,-0.140524160903055
5636,-30.13573889,30.67422222,2014-03-27,33.39,116.4,20.0,137.8,11115.0,10198.5,9456.0,8655.0,0.0806475134898639,0.01275080054398084
5637,-27.38972222,26.46388889,2014-03-27,89.459,327.3,122.0,189.40001,9943.0,10410.0,8514.0,8454.0,0.0774231998699676,0.01275080054398084
5638,-27.398611,26.614722,2014-03-27,103.519,304.6,34.0,187.7,17264.5,10221.0,14204.5,11669.0,0.0972385522259998,-0.163087756647765
5639,-27.902778,24.615556,2014-03-27,161.986,888.0,20.0,210.3,18771.0,9972.0,13195.0,10157.0,0.1744353375461422,-0.1391203004273314
5640,-29.658056,25.973333,2014-03-27,164.271,346.27,82.0,194.1,15778.5,10097.0,12059.0,9895.0,0.1336147283340812,-0.0885538905939696
5641,-31.000833,26.353056,2014-03-27,153.046,402.0,115.0,180.0,12603.0,9289.0,11744.0,10124.0,0.0352815541955886,-0.1167213426520224
5642,-30.679722,26.7125,2014-03-27,95.949,219.3,20.0,183.40001,9434.0,9525.0,8553.5,8106.5,0.0489506601806807,0.01275080054398084
5643,-30.534167,24.961944,2014-03-27,140.838,337.2,48.0,210.7,13784.5,9825.0,13574.0,11461.0,0.0076941352778843,-0.1602205222445397
5644,-27.356667,27.286389,2014-03-27,99.319,262.9,184.0,177.3,15719.0,8915.5,12773.5,10423.5,0.1033780819513903,-0.1778781870994505
5645,-22.548889,28.898056,2014-03-28,87.661,245.6,21.0,154.7,15425.0,8875.0,12507.0,10322.5,0.1044679936989828,-0.1698625011692069
5646,-29.160278,26.573333,2014-03-28,101.176,220.61,52.0,192.5,14503.5,9527.0,13237.5,11103.5,0.0456364226235534,-0.1629950141667941
5647,-29.803611,30.516111,2014-03-28,55.648,214.7,20.0,134.8,14638.0,9429.0,13706.5,10896.0,0.0328635184956516,-0.1848890233623644
5648,-25.99136,27.84208,2014-03-31,110.052,366.94,128.0,160.1,14851.5,9052.5,12949.5,10255.5,0.0684148052228334,-0.1771202617943815
5649,-25.513889,31.224444,2014-03-31,45.871,171.8,20.0,139.0,15073.0,9038.0,12269.5,10058.0,0.1025326872085577,-0.1516602135398327
5650,-33.818056,19.694722,2014-03-31,23.312,277.9,20.0,200.1,14306.5,8899.0,12096.0,10069.0,0.0837231322791399,-0.1522743510359602
5651,-32.502778,19.535833,2014-03-31,10.0,110.6,20.0,233.8,16643.5,11706.5,17276.5,14505.0,-0.0186615566037735,-0.1921816237104503
5652,-25.681111,31.783333,2014-01-04,59.848,201.8,20.0,135.7,11422.5,10899.0,8916.0,8403.5,0.1232391769304515,0.01275080054398084
5653,-27.935,26.126667,2014-01-04,122.43,468.0,68.0,194.8,15295.5,9778.0,14832.0,12083.5,0.0153846153846153,-0.2053636733035343
5654,-28.1175,26.719444,2014-01-04,170.7835,1184.0,20.0,186.2,14919.5,9391.5,12876.5,10727.5,0.0734997841416028,-0.1565026046344523
5655,-28.116667,26.725278,2014-01-04,149.417,1349.0,20.0,186.2,15745.5,9236.0,12760.5,10345.0,0.1047147968848659,-0.1602300365967305
5656,-27.671111,27.236944,2014-01-04,63.718,181.8,91.0,177.90001,15061.5,10715.0,13177.0,11028.0,0.066735131115321,-0.1030470450359948
5657,-34.075556,20.145556,2014-01-04,26.858,603.0,22.0,181.7,15637.0,9805.0,15039.0,11724.5,0.0194940670230798,-0.2106746095636765
5658,-29.161667,23.696389,2014-02-04,88.471,210.6,20.0,221.2,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293
5659,-25.81048333,27.90955222,2014-02-04,146.928,681.0,139.0,163.7,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293
5660,-22.935,28.004167,2014-02-04,90.54,334.6,20.0,161.5,14638.0,9987.5,11701.0,9620.5,0.1115076502524769,-0.0790050026511742
5661,-24.768889,31.39,2014-02-04,44.947,148.9,26.0,134.1,20670.0,12311.5,20569.0,17243.0,0.0024491379519386,-0.2511366919602796
5662,-24.9675,31.516667,2014-02-04,26.045,89.985,20.0,136.40001,17696.0,8885.0,12788.5,9817.0,0.1609834506060452,-0.1801047361985827
5663,-28.801278,31.955389,2014-02-04,92.091,422.0,20.0,147.6,16624.0,9659.0,13386.5,10715.5,0.1078789090484993,-0.1617452431060287
5664,-29.744167,29.905833,2014-02-04,34.1,71.8,5.0,141.6,14975.0,9482.5,13509.0,10312.5,0.051467490520994,-0.1751299393254021
5665,-27.4275,28.525833,2014-02-04,47.31,163.0,29.0,157.90001,13743.0,9135.5,14434.5,12144.5,-0.0245408570668085,-0.2248196860415773
5666,-27.398611,26.614722,2014-02-04,111.673,349.6,67.0,187.7,15236.5,9684.5,12545.0,10515.0,0.0968810179435952,-0.1286803571830219
5667,-27.671111,27.236944,2014-02-04,67.0,182.0,91.0,177.90001,14099.0,10580.5,13506.5,11360.0,0.0214631142344821,-0.1214763150247016
5668,-29.033333,23.983333,2014-02-04,155.703,820.0,20.0,217.3,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293
5669,-28.768056,20.720556,2014-02-04,106.343,324.3,20.0,260.2,4667.0,4884.0,3832.5,3765.0,0.0981822460144702,0.01275080054398084
5670,-34.031944,22.053333,2014-02-04,36.688,326.7,20.0,153.90001,11127.0,8105.0,10374.0,8542.0,0.0350216269010742,-0.1227880296552837
5671,-34.039722,22.133333,2014-02-04,18.868,265.6,20.0,152.40001,19658.5,9343.0,14190.0,10967.5,0.1615581192667321,-0.205966090171248
5672,-33.7075,18.97444444,2014-02-04,10.518,89.9,28.0,203.90001,13329.0,9217.0,12695.5,10490.5,0.0243424465407595,-0.1587450085567591
5673,-28.058889,30.373611,2014-02-04,75.499,271.9,23.0,155.7,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293
5674,-27.495556,26.074722,2014-02-04,149.283,386.0,66.0,192.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293
5675,-27.4,26.624722,2014-02-04,115.579,361.0,20.0,187.7,14999.5,9273.0,12495.0,10312.0,0.0910909454618193,-0.1480154355016531
5676,-27.01011111,26.69808333,2014-03-04,95.884,389.0,20.0,180.0,12195.0,9830.5,10061.0,8832.5,0.0958842559309844,-0.0115878641630846
5677,-22.91028,29.61111,2014-03-04,90.182,216.6,20.0,142.5,15007.0,9289.0,12326.5,10396.0,0.0980664752044191,-0.140524160903055
5678,-23.658056,31.05,2014-03-04,71.201,193.5,20.0,139.0,16290.5,9088.0,12740.5,9971.5,0.1222830767111015,-0.1673271182170091
5679,-23.281,30.54305556,2014-03-04,77.304,176.7,39.0,140.40001,12993.0,9709.5,12173.5,10359.5,0.0325631295571492,-0.1125988210026042
5680,-24.99328,30.81444,2014-03-04,40.654,114.8,21.0,123.5,16835.5,8999.5,12932.5,9971.5,0.1311139478634771,-0.1793270107605317
5681,-27.937778,31.209444,2014-03-04,49.219,231.6,20.0,151.1,16860.5,9114.5,12362.5,9693.0,0.1539198576463739,-0.1512315500302642
5682,-27.5275,30.858056,2014-03-04,26.651,86.1,20.0,145.8,17183.5,9529.5,14154.0,11093.0,0.0966733147187871,-0.1952625245424021
5683,-26.648056,27.089444,2014-03-04,239.159,692.0,73.0,168.6,15920.0,9329.5,14165.5,10910.0,0.0583171295142176,-0.2058310278782711
5684,-26.970278,27.211111,2014-03-04,140.282,375.0,173.0,170.40001,9253.5,9977.5,7750.0,7618.5,0.0884229717411116,0.01275080054398084
5685,-26.880278,26.965,2014-03-04,253.903,763.0,112.0,172.40001,15079.0,9571.5,15426.0,12493.0,-0.0113751843960006,-0.2342034203420332
5686,-26.98472222,26.63227778,2014-03-04,175.661,600.0,148.0,178.2,15592.0,9587.5,14484.5,11610.0,0.0368227686067194,-0.2034313725490187
5687,-27.044444,27.005,2014-03-04,124.41,355.7,31.0,174.8,16738.0,9374.0,14212.0,10688.0,0.0816155088852986,-0.2051216823539379
5688,-33.13083,18.86278,2014-03-04,20.059,192.1,20.0,212.90001,17099.0,10975.5,15583.0,13148.5,0.0463863900618075,-0.1734849483216289
5689,-28.404444,30.013056,2014-04-04,39.636,121.6,20.0,160.8,15705.5,9738.0,15911.0,11810.0,-0.0064997706893552,-0.2406721509610501
5690,-28.116667,26.725278,2014-04-04,202.0,1033.0,20.0,186.2,15374.0,9504.5,13376.5,10690.5,0.0694770525729985,-0.1692233731043216
5691,-28.735556,29.820556,2014-07-04,42.258,99.5,20.0,159.40001,29321.0,25071.5,27684.0,24791.0,0.028716779229892,-0.0495209030338068
5692,-26.73806,27.59194,2014-07-04,84.66,375.0,166.0,164.40001,10052.5,10037.0,8115.0,7894.5,0.106646484106233,0.01275080054398084
5693,-26.45,28.085833,2014-07-04,120.199,647.0,53.0,159.7,14439.0,9484.0,15952.0,12999.0,-0.0497844756671381,-0.2542852649787692
5694,-26.98472222,26.63227778,2014-07-04,214.0,693.0,148.0,178.2,15592.0,9587.5,14484.5,11610.0,0.0368227686067194,-0.2034313725490187
5695,-27.935,26.126667,2014-07-04,173.115,681.0,23.0,194.8,14533.0,10097.0,15505.5,12710.5,-0.0323751185977993,-0.2112489014744645
5696,-28.141944,26.417778,2014-07-04,187.623,444.0,35.0,191.90001,15618.0,9666.0,15184.0,12229.0,0.0140899941562235,-0.2220523138832989
5697,-28.1175,26.719444,2014-07-04,162.566,1457.0,20.0,186.2,13833.5,9696.0,12722.0,10783.5,0.0418557360998661,-0.1349808189847438
5698,-28.116667,26.725278,2014-07-04,168.55,1449.0,20.0,186.2,15266.0,9491.0,13168.0,10732.0,0.0737849053949494,-0.1622754755284868
5699,-29.042222,24.6,2014-07-04,142.0,568.0,20.0,219.1,9953.5,9021.0,8812.5,8132.5,0.0608014494298195,0.0116914795188829
5700,-29.028629,24.638389,2014-07-04,137.0,485.0,42.0,218.2,15205.0,9864.5,12766.5,11107.5,0.0871780204851363,-0.1282311873094422
5701,-29.033333,23.983333,2014-07-04,155.0,790.0,20.0,217.3,16230.5,9662.5,13698.0,11901.0,0.0846183403779003,-0.1727488709573846
5702,-31.554722,29.245556,2014-07-04,77.231,232.5,20.0,123.6,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293
5703,-27.01011111,26.69808333,2014-08-04,104.639,417.0,130.0,180.0,12195.0,9830.5,10061.0,8832.5,0.0958842559309844,-0.0115878641630846
5704,-34.065833,20.404167,2014-08-04,80.1,822.0,20.0,178.0,18287.0,11877.0,18208.0,15101.0,0.0021646800931634,-0.2104370948977889
5705,-25.127778,27.628889,2014-08-04,141.695,464.0,166.0,173.40001,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293
5706,-25.20639,27.558,2014-08-04,122.966,565.0,43.0,174.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293
5707,-24.69514,27.40906,2014-08-04,131.515,551.0,100.0,178.1,13889.0,9952.0,11336.5,9607.0,0.1011872906384408,-0.0650351128543576
5708,-22.769722,30.886944,2014-08-04,38.483,98.8,20.0,143.1,17029.0,9337.0,12955.0,10276.0,0.1358724653148341,-0.1623003768167945
5709,-27.169444,29.233889,2014-08-04,108.338,272.3,20.0,152.1,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293
5710,-26.861111,28.884722,2014-08-04,151.979,531.0,20.0,156.1,34443.0,65535.0,30138.0,25794.0,0.0666604728945044,0.01275080054398084
5711,-26.648056,27.089444,2014-08-04,254.45,691.0,20.0,168.6,15920.0,9329.5,14165.5,10910.0,0.0583171295142176,-0.2058310278782711
5712,-26.970278,27.211111,2014-08-04,86.475,387.0,175.0,170.40001,9253.5,9977.5,7750.0,7618.5,0.0884229717411116,0.01275080054398084
5713,-26.880278,26.965,2014-08-04,254.858,795.0,112.0,172.40001,15079.0,9571.5,15426.0,12493.0,-0.0113751843960006,-0.2342034203420332
5714,-26.98472222,26.63227778,2014-08-04,150.992,690.0,148.0,178.2,15592.0,9587.5,14484.5,11610.0,0.0368227686067194,-0.2034313725490187
5715,-30.570833,29.150556,2014-08-04,65.874,165.0,20.0,138.0,14427.0,9629.0,13140.5,10523.5,0.0466672712433117,-0.1542194602428681
5716,-33.31388889,19.07472222,2014-08-04,37.515,225.7,24.0,209.40001,13013.0,8813.0,11795.5,9866.0,0.0490759215591428,-0.1447218380765211
5717,-28.338333,31.373611,2014-08-04,170.668,333.9,20.0,146.90001,11466.0,10210.5,9483.0,8608.0,0.0946584562508945,0.01275080054398084
5718,-29.658056,25.973333,2011-09-27,332.927,770.0,22.0,201.6,13160.0,10289.5,14336.0,12272.0,-0.0427698574338084,-0.1643215366185451
5719,-28.068333,31.55,2014-08-04,74.108,185.1,20.0,154.90001,17184.5,9311.5,13023.5,10241.5,0.1377449682203385,-0.1661965524960816
5720,-28.308889,31.9025,2014-08-04,70.145,235.6,20.0,150.3,16429.0,9666.5,13502.5,10503.5,0.0977732489183632,-0.1655660580948674
5721,-25.57877778,29.12747222,2014-08-04,47.323,210.0,20.0,160.6,14159.5,9583.5,14090.5,11506.5,0.0024424778761061,-0.1903776294669249
5722,-29.641944,30.6875,2014-09-04,72.748,246.05,28.5,140.5,14880.0,9107.5,11846.0,9281.0,0.1135224126318936,-0.1306941561075709
5723,-25.73411,27.21422,2014-09-04,10.0,29.28,20.0,165.7,14356.0,9790.5,15074.0,12280.5,-0.0243968739381582,-0.2124917050413231
5724,-28.44555556,32.325,2014-04-06,261.578,778.0,20.0,140.7,19861.0,9704.5,13525.0,10321.5,0.1897801473671593,-0.1644675950838366
5725,-28.75,30.442778,2014-09-04,67.6,158.3,20.0,162.0,14917.0,11153.0,13292.0,11272.0,0.0576057286681553,-0.0875025567600732
5726,-29.161667,30.629722,2014-09-04,60.108,119.0,20.0,138.1,15512.5,9452.5,13605.0,10762.5,0.0655104318708678,-0.1800932451479988
5727,-27.00222,28.76528,2014-09-04,79.905,236.1,22.0,156.7,13002.5,9469.5,13270.5,10900.0,-0.0102005861530848,-0.1671503957783633
5728,-27.02314,28.59389,2014-09-04,88.697,258.1,42.0,158.2,10563.5,9479.0,10008.0,8984.5,0.0270033784604913,-0.0271463026633138
5729,-27.273889,28.49,2014-09-04,74.747,153.6,20.0,158.8,11943.5,8891.0,9107.0,8198.0,0.1347473931735582,-0.0120013334814978
5730,-27.4275,28.525833,2014-09-04,44.717,120.2,21.0,157.90001,13743.0,9135.5,14434.5,12144.5,-0.0245408570668085,-0.2248196860415773
5731,-27.3,28.586944,2014-09-04,85.515,222.4,20.0,158.0,16119.5,9552.0,14692.5,11515.0,0.0463131247565881,-0.2120274701478677
5732,-30.568333,29.422778,2014-09-04,57.278,149.5,24.0,136.5,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293
5733,-31.031389,28.883333,2014-09-04,58.521,135.5,20.0,137.90001,11424.5,9944.0,10874.5,9471.0,0.0246647831741332,-0.0446958234262793
5734,-30.86013889,29.07125,2014-09-04,85.505,189.9,20.0,139.3,12581.0,10326.0,11639.0,9885.0,0.0388934764657306,-0.0597769178238103
5735,-30.77586667,29.03221667,2014-09-04,105.216,222.2,20.0,140.3,15554.0,9535.0,14798.5,11354.0,0.024890865661807,-0.2163067376250839
5736,-32.595833,19.009444,2014-09-04,10.0,79.0,20.0,223.1,14793.5,9286.0,13363.5,10608.5,0.0507866605107076,-0.1800260491401568
5737,-28.376944,24.303056,2014-10-04,180.044,1297.0,20.0,212.7,14609.0,10547.0,14432.5,12127.0,0.0060775097705008,-0.1555475489901713
5738,-34.092222,21.295278,2014-10-04,32.411,353.0,10.0,168.8,18134.5,9610.5,15546.5,12527.0,0.0768385736765533,-0.2359581826131882
5739,-34.329722,18.990278,2014-10-04,12.122,115.2,20.0,157.6,12567.0,9053.0,11587.0,9872.0,0.0405729899809553,-0.1227713178294567
5740,-33.897778,20.012778,2014-10-04,89.157,1129.0,20.0,193.5,13108.0,8913.0,10025.0,8347.0,0.1332728137293038,-0.0587179216390323
5741,-27.902778,24.615556,2014-11-04,206.055,1201.0,20.0,210.3,17926.0,10647.0,14639.0,11342.0,0.1009365883617377,-0.1578739223285606
5742,-24.679167,30.8025,2014-04-14,54.098,140.6,20.0,133.7,14726.0,9200.0,14593.0,11730.5,0.0045363075138988,-0.2266633043332063
5743,-25.99136,27.84208,2014-04-14,120.788,436.0,33.0,160.1,14851.5,9052.5,12949.5,10255.5,0.0684148052228334,-0.1771202617943815
5744,-26.73806,27.59194,2014-04-14,98.035,462.0,195.0,164.40001,10052.5,10037.0,8115.0,7894.5,0.106646484106233,0.01275080054398084
5745,-28.1175,26.719444,2014-04-14,193.858,1435.0,20.0,186.2,13725.0,10346.5,13364.5,11206.5,0.0133077391609294,-0.1272826957952
5746,-28.116667,26.725278,2014-04-14,198.451,1432.0,20.0,186.2,14606.5,10027.0,13580.5,11149.5,0.0363997587540354,-0.1505241978184892
5747,-33.08883333,19.21878333,2014-04-14,10.0,53.6,20.0,198.90001,14515.0,9634.0,14222.5,11729.0,0.0101783384080034,-0.1923375180768336
5748,-24.183889,30.823889,2014-04-15,115.344,309.4,20.0,139.7,13643.5,9318.0,11381.5,9647.0,0.09038961038961,-0.0996883982704891
5749,-27.169444,29.233889,2014-04-15,118.057,297.8,20.0,152.1,13677.0,9305.0,14682.5,11919.5,-0.0354554911052732,-0.2241792600312653
5750,-26.861111,28.884722,2014-04-15,168.561,680.0,20.0,156.1,16079.0,9501.0,14621.0,11541.0,0.0474918566775242,-0.2122543736008614
5751,-27.00222,28.76528,2014-04-15,90.69,271.3,20.0,156.7,13098.5,9391.0,13193.5,11238.5,-0.003613266392819,-0.1683676858022087
5752,-27.4275,28.525833,2014-04-15,43.295,101.2,29.0,157.90001,13296.0,9252.5,13705.0,11599.0,-0.0151475871264026,-0.19394533376892
5753,-26.98472222,26.63227778,2014-04-15,214.276,824.0,148.0,178.2,15592.0,9587.5,14484.5,11610.0,0.0368227686067194,-0.2034313725490187
5754,-27.935,26.126667,2014-04-15,176.155,683.0,25.0,194.8,14533.0,10097.0,15505.5,12710.5,-0.0323751185977993,-0.2112489014744645
5755,-29.160278,26.573333,2014-04-15,152.0,454.0,20.0,192.5,12667.0,9210.0,12349.0,10180.5,0.0127118644067796,-0.1456004452896695
5756,-29.033333,23.983333,2014-04-15,153.194,723.0,20.0,217.3,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293
5757,-25.45963889,28.26430556,2014-04-15,182.815,741.0,168.0,164.7,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293
5758,-29.161667,23.696389,2014-04-16,96.754,219.5,20.0,221.2,8236.5,9912.0,7811.0,7691.0,0.0265150334943135,0.01275080054398084
5759,-28.7115,24.07288889,2014-04-16,101.141,471.0,20.0,216.3,13294.0,11119.5,13679.5,12541.0,-0.0142918049196433,-0.1032299689503604
5760,-27.01011111,26.69808333,2014-04-16,211.524,439.0,156.0,180.0,12195.0,9830.5,10061.0,8832.5,0.0958842559309844,-0.0115878641630846
5761,-25.81048333,27.90955222,2014-04-16,158.078,803.0,139.0,163.7,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293
5762,-26.905,32.324722,2014-04-16,145.65,362.0,20.0,147.40001,14746.0,8119.5,9535.0,8130.5,0.2146122482599554,-0.080177858336401
5763,-27.602222,29.942778,2014-04-16,70.3,188.5,20.0,162.40001,15041.0,9391.5,14203.0,11301.5,0.0286554506907398,-0.2039246434550416
5764,-29.744167,29.905833,2014-04-16,37.3,76.9,5.0,141.6,15269.5,9387.5,13246.0,10655.0,0.0709614069541124,-0.1704773897099424
5765,-26.648056,27.089444,2014-04-16,308.51,666.0,15.0,168.6,15920.0,9329.5,14165.5,10910.0,0.0583171295142176,-0.2058310278782711
5766,-26.970278,27.211111,2014-04-16,90.969,420.0,179.0,170.40001,9253.5,9977.5,7750.0,7618.5,0.0884229717411116,0.01275080054398084
5767,-26.880278,26.965,2014-04-16,119.498,755.0,112.0,172.40001,15079.0,9571.5,15426.0,12493.0,-0.0113751843960006,-0.2342034203420332
5768,-29.033333,23.983333,2014-04-16,156.764,721.0,20.0,217.3,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293
5769,-29.1825,23.575556,2014-04-16,94.872,245.0,20.0,226.40001,10633.5,9704.5,9433.5,8515.5,0.0597996711018086,0.01275080054398084
5770,-28.768056,20.720556,2014-04-16,128.497,335.8,20.0,260.2,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293
5771,-27.363611,31.783333,2014-04-17,123.052,350.1,20.0,147.1,19988.0,10073.0,15530.5,12527.5,0.1254979799259537,-0.2131544515398277
5772,-29.042222,24.6,2014-04-17,130.955,496.0,20.0,219.1,10481.0,9316.0,9477.5,8384.5,0.0502793296089383,-0.0085933966530981
5773,-29.028629,24.638389,2014-04-17,135.589,395.0,42.0,218.2,15947.0,9430.0,12956.5,10982.0,0.1034649782898261,-0.1575279744488859
5774,-29.987778,29.851667,2014-04-21,31.694,92.5,20.0,135.40001,17175.5,8732.0,11947.5,9677.5,0.1795144730968644,-0.1554921540656198
5775,-29.744167,29.905833,2014-04-21,37.715,78.0,66.0,141.6,15269.5,9387.5,13246.0,10655.0,0.0709614069541124,-0.1704773897099424
5776,-30.733889,29.828333,2014-04-22,31.043,87.6,20.0,130.7,16004.0,9339.0,13371.5,10412.0,0.0896154959064523,-0.1775610400475543
5777,-29.380556,30.2775,2014-04-22,23.01,77.3,20.0,135.40001,15751.5,9088.0,13232.0,10376.5,0.0869287698173095,-0.1856630824372751
5778,-27.935,26.126667,2014-04-22,176.476,699.0,21.0,194.8,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293
5779,-28.141944,26.417778,2014-04-22,197.77,463.0,52.0,191.90001,15305.0,10491.5,15914.0,12995.0,-0.019507351292482,-0.2053549449925197
5780,-28.1175,26.719444,2014-04-22,177.827,1493.0,20.0,186.2,13725.0,10346.5,13364.5,11206.5,0.0133077391609294,-0.1272826957952
5781,-28.116667,26.725278,2014-04-22,186.483,1498.0,20.0,186.2,14606.5,10027.0,13580.5,11149.5,0.0363997587540354,-0.1505241978184892
5782,-29.160278,26.573333,2014-04-22,148.321,469.0,20.0,192.5,12667.0,9210.0,12349.0,10180.5,0.0127118644067796,-0.1456004452896695
5783,-33.501667,21.624167,2014-04-22,79.754,429.0,76.0,184.0,14632.0,9683.0,11354.0,9140.0,0.1261448472254286,-0.0794314778723198
5784,-27.01011111,26.69808333,2014-04-23,115.719,503.0,115.0,180.0,10542.0,9598.5,8961.0,8179.0,0.0810644516228268,0.01275080054398084
5785,-25.127778,27.628889,2014-04-23,158.232,537.0,152.0,173.40001,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293
5786,-25.20639,27.558,2014-04-23,133.888,615.0,30.0,174.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293
5787,-24.39619444,27.08983333,2014-04-23,152.714,668.0,84.0,175.2,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293
5788,-24.69514,27.40906,2014-04-23,150.492,669.0,82.0,178.1,13889.0,9952.0,11336.5,9607.0,0.1011872906384408,-0.0650351128543576
5789,-26.970278,27.211111,2014-04-23,119.729,469.0,176.0,170.40001,11174.5,10808.5,9706.0,8655.0,0.0703287756519237,0.01275080054398084
5790,-26.880278,26.965,2014-04-23,326.025,807.0,112.0,172.40001,25536.0,21709.0,26399.0,23364.5,-0.0166169250024068,-0.0974889831213101
